Season,Team,Date,target,OT,points_scored,points_allowed,pass_yards,pass_touchdowns,interceptions,sacks,pass_yards_per_attempt,pass_completion_ratio,Rate,rush_yards_per_attempt,rush_touchdowns,punts,time_of_possession,extra_points_ratio,field_goal_ratio,third_down_ratio,fourth_down_ratio
2005,WAS,2005-12-24,1,0,35,20,224,4,1,1,12.3,68.4,125.9,3.6,1,5,1993,1.0,0.0,0.6428571428571429,0.0
2005,WAS,2005-01-01,1,0,31,20,128,1,1,1,5.6,36.0,50.1,4.2,2,10,1790,1.0,1.0,0.25,0.0
2005,WAS,2005-01-07,1,0,17,10,25,0,1,2,2.6,43.8,25.0,3.1,1,7,1531,1.0,1.0,0.3076923076923077,0.0
2005,WAS,2005-01-14,0,0,10,20,230,1,0,2,6.4,57.9,84.3,2.4,0,7,1935,1.0,0.5,0.2631578947368421,0.5
2006,CRD,2006-09-10,1,0,34,27,283,3,0,3,8.1,62.2,112.8,2.9,1,4,2102,1.0,1.0,0.5,0.0
2006,CRD,2006-09-17,0,0,10,21,191,1,1,5,6.1,63.2,73.5,3.3,0,6,1687,1.0,0.3333333333333333,0.42857142857142855,0.0
2006,CRD,2006-09-24,0,0,14,16,246,1,3,1,9.1,67.9,67.6,3.6,1,3,1793,1.0,0.0,0.5,1.0
2006,CRD,2006-10-01,0,0,10,32,161,0,2,4,6.3,58.6,45.3,1.1,0,5,1713,1.0,1.0,0.3333333333333333,1.0
2006,CRD,2006-10-08,0,0,20,23,222,2,1,4,7.2,62.9,88.0,2.9,0,8,1829,1.0,0.6666666666666666,0.21428571428571427,1.0
2006,CRD,2006-10-16,0,0,23,24,220,2,0,1,5.5,57.1,87.4,1.7,0,8,2383,1.0,0.6,0.3,0.0
2006,CRD,2006-10-22,0,0,9,22,174,0,2,3,6.3,40.6,32.6,2.5,0,4,1379,0.0,0.75,0.09090909090909091,0.0
2006,CRD,2006-10-29,0,0,14,31,132,1,1,4,4.5,40.0,48.8,3.4,1,6,1581,1.0,0.0,0.42857142857142855,0.5
2006,CRD,2006-11-12,0,0,10,27,209,0,2,1,5.7,52.6,46.9,4.1,1,3,1665,1.0,1.0,0.4666666666666667,0.6666666666666666
2006,CRD,2006-11-19,1,0,17,10,228,1,0,1,8.0,65.5,100.9,3.8,1,5,1843,1.0,1.0,0.4166666666666667,0.0
2006,CRD,2006-11-26,0,0,26,31,395,1,2,1,7.9,60.8,75.2,2.8,0,0,1408,1.0,0.6666666666666666,0.2222222222222222,0.6666666666666666
2006,CRD,2006-12-03,1,0,34,20,179,1,0,1,7.8,62.5,99.1,3.7,3,3,1901,1.0,1.0,0.5384615384615384,0.0
2006,CRD,2006-12-10,1,0,27,21,232,2,1,0,6.8,61.8,89.3,3.4,1,4,2079,1.0,0.6666666666666666,0.46153846153846156,0.0
2006,CRD,2006-12-17,0,0,20,37,195,0,2,3,6.1,57.1,49.1,5.0,1,3,1568,1.0,0.6666666666666666,0.3333333333333333,1.0
2006,CRD,2006-12-24,1,0,26,20,249,1,0,2,10.3,69.2,112.5,3.0,1,2,2260,1.0,1.0,0.5,1.0
2006,CRD,2006-12-31,0,0,20,27,346,1,0,1,11.1,68.8,114.8,4.5,1,4,1588,1.0,1.0,0.45454545454545453,0.0
2006,ATL,2006-09-10,1,0,20,6,133,2,0,1,6.4,45.5,95.5,5.4,0,4,2188,1.0,0.5,0.3076923076923077,0.0
2006,ATL,2006-09-17,1,0,14,3,76,1,1,3,5.8,62.5,68.7,7.0,1,2,2049,1.0,0.0,0.38461538461538464,0.0
2006,ATL,2006-09-25,0,0,3,23,112,0,0,5,4.4,38.7,49.4,5.1,0,7,1640,0.0,0.5,0.1875,0.6666666666666666
2006,ATL,2006-10-01,1,0,32,10,143,0,1,2,7.0,59.1,59.5,6.6,1,2,1887,1.0,1.0,0.2857142857142857,1.0
2006,ATL,2006-10-15,0,0,14,27,106,0,1,7,5.7,51.9,46.2,8.6,2,6,1542,1.0,0.0,0.4,0.0
2006,ATL,2006-10-22,1,1,41,38,226,4,2,1,7.7,60.0,95.3,4.4,1,5,2163,1.0,0.6666666666666666,0.5,0.0
2006,ATL,2006-10-29,1,0,29,27,277,3,0,2,10.8,70.4,140.5,3.8,0,3,2228,1.0,1.0,0.5384615384615384,0.0
2006,ATL,2006-11-05,0,0,14,30,154,1,2,2,5.1,53.1,50.8,6.3,1,6,1624,1.0,0.0,0.2727272727272727,1.0
2006,ATL,2006-11-12,0,0,13,17,194,1,2,1,4.8,39.0,42.1,5.1,0,8,1702,1.0,1.0,0.35294117647058826,0.0
2006,ATL,2006-11-19,0,0,10,24,82,1,0,5,6.0,52.4,77.9,4.2,0,6,1397,1.0,1.0,0.18181818181818182,0.0
2006,ATL,2006-11-26,0,0,13,31,52,0,0,3,3.5,37.5,45.8,6.2,1,6,2059,1.0,0.6666666666666666,0.26666666666666666,1.0
2006,ATL,2006-12-03,1,0,24,14,113,2,0,1,7.6,50.0,112.8,6.2,1,5,1702,1.0,1.0,0.4166666666666667,0.0
2006,ATL,2006-12-10,1,0,17,6,141,0,1,2,6.7,60.9,60.2,4.1,1,4,1829,1.0,1.0,0.4,0.5
2006,ATL,2006-12-16,0,0,28,38,249,4,2,4,9.3,65.5,103.3,4.7,0,4,1599,1.0,0.0,0.5,0.5
2006,ATL,2006-12-24,0,0,3,10,94,0,2,3,5.5,45.0,19.6,4.4,0,5,1093,0.0,1.0,0.3,0.0
2006,ATL,2006-12-31,0,0,17,24,219,2,1,5,7.3,65.7,90.1,4.7,0,5,2118,1.0,1.0,0.4117647058823529,0.0
2006,RAV,2006-09-10,1,0,27,0,168,1,0,1,6.7,63.0,92.8,3.0,1,6,2149,1.0,1.0,0.35714285714285715,0.0
2006,RAV,2006-09-17,1,0,28,6,126,1,1,2,4.3,48.5,55.9,4.5,1,7,1921,1.0,1.0,0.3333333333333333,0.0
2006,RAV,2006-09-24,1,0,15,14,254,1,0,2,6.4,56.1,82.8,3.2,0,6,1911,0.0,1.0,0.4117647058823529,0.0
2006,RAV,2006-10-01,1,0,16,13,150,2,2,2,5.3,56.7,64.6,2.7,0,7,1578,1.0,0.0,0.36363636363636365,0.0
2006,RAV,2006-10-09,0,0,3,13,154,0,3,2,4.9,58.8,33.2,4.1,0,6,1898,0.0,1.0,0.4,0.0
2006,RAV,2006-10-15,0,0,21,23,212,3,2,3,6.6,54.3,77.3,3.6,0,5,1571,1.0,0.0,0.3333333333333333,1.0
2006,RAV,2006-10-29,1,0,35,22,156,2,0,1,6.9,73.9,120.9,3.5,1,6,2206,1.0,0.0,0.5714285714285714,0.0
2006,RAV,2006-11-05,1,0,26,20,245,0,0,0,7.9,67.7,91.5,3.4,1,4,2244,1.0,1.0,0.4,0.0
2006,RAV,2006-11-12,1,0,27,26,371,3,2,1,7.9,61.7,89.9,2.4,0,5,1756,1.0,1.0,0.4375,1.0
2006,RAV,2006-11-19,1,0,24,10,225,0,0,2,6.9,70.6,88.5,3.3,3,4,2203,1.0,0.5,0.5,1.0
2006,RAV,2006-11-26,1,0,27,0,161,1,0,0,6.0,77.8,103.9,3.3,1,6,2086,1.0,1.0,0.3333333333333333,0.0
2006,RAV,2006-11-30,0,0,7,13,227,1,0,0,5.3,60.5,82.2,4.5,0,7,1849,1.0,0.0,0.3125,0.6666666666666666
2006,RAV,2006-12-10,1,0,20,10,283,1,0,0,10.5,77.8,122.7,2.7,1,4,2009,1.0,1.0,0.46153846153846156,0.0
2006,RAV,2006-12-17,1,0,27,17,231,2,1,1,9.5,52.0,93.9,4.1,1,5,1812,1.0,1.0,0.4666666666666667,0.0
2006,RAV,2006-12-24,1,0,31,7,256,3,2,0,8.3,67.7,98.3,3.1,1,4,2122,1.0,1.0,0.5,1.0
2006,RAV,2006-12-31,1,0,19,7,216,0,1,0,6.0,63.9,68.8,3.7,0,4,2181,1.0,1.0,0.42857142857142855,0.0
2006,RAV,2006-01-13,0,0,6,15,161,0,2,2,6.0,62.1,48.2,4.2,0,5,1716,0.0,1.0,0.18181818181818182,0.0
2006,BUF,2006-09-10,0,0,17,19,141,0,0,3,7.1,65.2,82.0,4.1,1,5,1625,1.0,1.0,0.2727272727272727,0.0
2006,BUF,2006-09-17,1,0,16,6,66,1,0,2,4.6,61.1,86.8,3.3,0,6,1859,1.0,1.0,0.3076923076923077,0.0
2006,BUF,2006-09-24,0,0,20,28,306,1,1,3,8.4,56.4,79.6,5.5,1,2,1993,1.0,1.0,0.25,0.25
2006,BUF,2006-10-01,1,0,17,12,203,1,0,3,7.0,71.9,98.8,2.9,1,7,2157,1.0,0.5,0.35714285714285715,0.0
2006,BUF,2006-10-08,0,0,7,40,87,1,3,3,4.3,51.9,31.5,3.2,0,6,1349,1.0,0.0,0.18181818181818182,0.0
2006,BUF,2006-10-15,0,0,17,20,157,2,1,5,6.1,61.8,80.1,4.0,0,7,1699,1.0,1.0,0.2727272727272727,0.0
2006,BUF,2006-10-22,0,0,6,28,180,0,1,2,7.7,64.0,68.7,3.0,0,5,1700,0.0,1.0,0.3333333333333333,0.0
2006,BUF,2006-11-05,1,0,24,10,64,1,0,5,6.8,53.3,86.5,4.3,1,8,1539,1.0,1.0,0.18181818181818182,0.0
2006,BUF,2006-11-12,0,0,16,17,51,0,0,4,6.9,66.7,75.3,3.6,0,4,1572,1.0,0.75,0.35714285714285715,1.0
2006,BUF,2006-11-19,1,0,24,21,333,3,1,2,8.9,68.4,111.0,3.3,0,7,1655,1.0,1.0,0.2857142857142857,1.0
2006,BUF,2006-11-26,1,0,27,24,169,0,1,0,6.0,75.0,74.9,3.1,2,6,1670,1.0,1.0,0.3,0.0
2006,BUF,2006-12-03,0,0,21,24,167,2,2,3,5.0,56.8,63.7,2.6,1,7,1537,1.0,0.0,0.47058823529411764,0.0
2006,BUF,2006-12-10,1,0,31,13,144,2,0,3,10.5,66.7,137.2,5.1,1,6,1672,1.0,1.0,0.36363636363636365,0.0
2006,BUF,2006-12-17,1,0,21,0,186,3,0,3,10.5,68.4,139.5,2.7,0,7,1900,1.0,0.0,0.4,0.0
2006,BUF,2006-12-24,0,0,29,30,251,1,2,3,7.8,55.9,64.7,4.9,1,2,1602,1.0,1.0,0.2,0.5
2006,BUF,2006-12-31,0,0,7,19,214,1,2,3,6.8,57.1,60.9,2.8,0,7,1419,1.0,0.0,0.38461538461538464,1.0
2006,CAR,2006-09-10,0,0,6,20,150,0,1,4,4.8,53.8,52.3,4.1,0,6,1412,0.0,1.0,0.16666666666666666,0.0
2006,CAR,2006-09-17,0,1,13,16,164,0,0,2,5.5,51.5,65.7,4.0,1,9,1795,1.0,1.0,0.21428571428571427,0.0
2006,CAR,2006-09-24,1,0,26,24,249,1,0,3,7.6,61.1,91.1,3.6,1,3,2063,1.0,1.0,0.16666666666666666,1.0
2006,CAR,2006-10-01,1,0,21,18,157,2,0,1,5.8,65.5,102.2,5.8,1,6,1821,1.0,0.0,0.4,0.0
2006,CAR,2006-10-08,1,0,20,12,169,1,0,1,5.9,69.0,95.3,4.3,0,9,1725,1.0,0.6666666666666666,0.0,0.0
2006,CAR,2006-10-15,1,0,23,21,356,2,2,1,9.4,61.5,87.1,1.9,0,3,2029,1.0,1.0,0.4666666666666667,0.0
2006,CAR,2006-10-22,0,0,14,17,217,2,1,3,7.0,58.8,85.0,3.8,0,8,1528,1.0,0.0,0.18181818181818182,0.0
2006,CAR,2006-10-29,0,0,14,35,128,0,1,3,4.8,54.8,51.5,4.5,2,6,1304,1.0,0.0,0.3333333333333333,0.0
2006,CAR,2006-11-13,1,0,24,10,240,2,1,0,7.1,64.7,92.8,2.6,1,6,1996,1.0,1.0,0.42857142857142855,0.0
2006,CAR,2006-11-19,1,0,15,0,169,1,2,3,7.3,50.0,51.6,5.6,0,5,2323,1.0,1.0,0.4,0.0
2006,CAR,2006-11-26,0,0,13,17,163,1,2,1,4.4,60.5,57.2,4.0,0,8,1846,1.0,1.0,0.375,0.0
2006,CAR,2006-12-04,0,0,24,27,269,3,2,0,7.3,59.5,86.4,4.7,0,7,1657,1.0,1.0,0.3076923076923077,0.0
2006,CAR,2006-12-10,0,0,13,27,418,1,3,2,6.9,55.7,62.1,3.0,0,6,1775,1.0,1.0,0.3125,0.0
2006,CAR,2006-12-17,0,0,3,37,197,0,2,5,5.8,61.5,53.0,3.9,0,7,1367,0.0,0.5,0.23076923076923078,0.5
2006,CAR,2006-12-24,1,0,10,3,11,1,0,3,4.6,57.1,101.8,3.5,0,6,2507,1.0,1.0,0.5,0.0
2006,CAR,2006-12-31,1,0,31,21,207,2,0,0,7.7,85.2,123.3,3.2,1,5,2079,1.0,1.0,0.3333333333333333,1.0
2006,CHI,2006-09-10,1,0,26,0,252,1,1,1,9.6,70.4,96.5,3.0,0,4,2045,1.0,1.0,0.2857142857142857,1.0
2006,CHI,2006-09-17,1,0,34,7,294,4,0,0,10.5,75.0,147.9,2.6,0,3,1980,1.0,1.0,0.5,0.0
2006,CHI,2006-09-24,1,0,19,16,274,1,2,1,6.8,56.1,64.5,2.4,0,3,1701,1.0,1.0,0.3333333333333333,1.0
2006,CHI,2006-10-01,1,0,37,6,219,2,0,1,7.5,54.8,98.7,3.8,2,5,2132,1.0,1.0,0.4,1.0
2006,CHI,2006-10-08,1,0,40,7,195,2,0,3,6.8,61.3,100.9,4.1,2,3,2251,1.0,1.0,0.5,0.0
2006,CHI,2006-10-16,1,0,24,23,130,0,4,2,3.9,37.8,8.7,2.4,0,6,1217,1.0,1.0,0.2857142857142857,0.0
2006,CHI,2006-10-29,1,0,41,10,257,3,0,1,8.2,78.1,131.4,4.1,2,3,2225,1.0,1.0,0.5,0.5
2006,CHI,2006-11-05,0,0,13,31,189,1,3,3,5.0,42.9,34.7,3.7,0,3,1806,1.0,1.0,0.3125,0.0
2006,CHI,2006-11-12,1,0,38,20,234,3,1,2,8.2,60.0,104.0,3.0,1,5,1966,1.0,1.0,0.5,0.0
2006,CHI,2006-11-19,1,0,10,0,111,1,0,1,5.4,50.0,79.9,4.9,0,8,1686,1.0,1.0,0.2857142857142857,1.0
2006,CHI,2006-11-26,0,0,13,17,171,0,3,1,5.2,44.1,23.0,4.3,1,3,1862,1.0,0.6666666666666666,0.4375,1.0
2006,CHI,2006-12-03,1,0,23,13,24,0,3,1,1.8,31.6,1.3,3.3,1,7,1239,1.0,0.0,0.18181818181818182,1.0
2006,CHI,2006-12-11,1,0,42,27,200,2,0,0,8.7,56.5,114.4,5.1,2,3,1599,1.0,0.0,0.5,0.0
2006,CHI,2006-12-17,1,1,34,31,312,2,0,4,7.7,65.9,101.7,3.9,2,10,2516,1.0,0.6666666666666666,0.3125,0.0
2006,CHI,2006-12-24,1,0,26,21,238,1,0,2,5.5,57.8,79.7,3.9,1,6,2083,1.0,1.0,0.35294117647058826,1.0
2006,CHI,2006-12-31,0,0,7,26,181,1,5,2,6.9,28.6,26.3,5.6,0,5,1384,1.0,0.0,0.15384615384615385,1.0
2006,CHI,2006-01-14,1,1,27,24,251,1,1,3,7.4,55.3,73.5,3.5,2,6,2133,1.0,1.0,0.4,1.0
2006,CHI,2006-01-21,1,0,39,14,144,1,0,0,5.5,42.3,73.2,4.3,3,7,2115,1.0,1.0,0.1875,1.0
2006,CHI,2006-02-04,0,0,17,29,154,1,2,1,5.9,71.4,66.7,5.8,0,5,1316,1.0,1.0,0.3,0.0
2006,CIN,2006-09-10,1,0,23,10,120,0,0,1,6.7,68.4,85.4,3.4,2,5,1683,1.0,1.0,0.3076923076923077,0.0
2006,CIN,2006-09-17,1,0,34,17,321,2,2,4,8.8,60.0,81.4,5.0,2,4,2045,1.0,0.6666666666666666,0.5333333333333333,0.0
2006,CIN,2006-09-24,1,0,28,20,159,4,2,6,7.4,69.2,92.8,3.5,0,5,1569,1.0,0.0,0.3333333333333333,1.0
2006,CIN,2006-10-01,0,0,13,38,208,0,0,4,7.0,57.1,74.5,4.2,1,6,1564,1.0,1.0,0.18181818181818182,0.0
2006,CIN,2006-10-15,0,0,13,14,252,1,0,2,7.1,64.9,93.5,2.7,0,7,1493,1.0,0.6666666666666666,0.21428571428571427,0.0
2006,CIN,2006-10-22,1,0,17,14,230,2,0,2,6.2,59.0,92.9,3.7,0,8,2072,1.0,1.0,0.375,1.0
2006,CIN,2006-10-29,0,0,27,29,258,2,0,2,7.4,66.7,106.0,4.1,1,4,1372,1.0,1.0,0.4,0.0
2006,CIN,2006-11-05,0,0,20,26,182,1,2,2,7.5,46.2,50.5,4.2,1,4,1356,1.0,1.0,0.1,0.5
2006,CIN,2006-11-12,0,0,41,49,417,3,0,3,10.5,73.8,128.8,4.7,2,3,1878,1.0,0.6666666666666666,0.4166666666666667,0.0
2006,CIN,2006-11-19,1,0,31,16,266,3,1,1,12.5,63.6,126.1,3.8,0,6,1587,1.0,1.0,0.36363636363636365,0.0
2006,CIN,2006-11-26,1,0,30,0,300,3,1,1,8.8,79.4,120.6,2.4,1,4,2270,0.75,1.0,0.5,1.0
2006,CIN,2006-11-30,1,0,13,7,227,1,0,2,7.3,65.6,96.7,2.9,0,6,1751,1.0,0.6666666666666666,0.3076923076923077,0.0
2006,CIN,2006-12-10,1,0,27,10,303,2,3,0,10.4,72.4,89.4,3.5,2,0,2145,0.75,0.0,0.6363636363636364,0.0
2006,CIN,2006-12-18,0,0,16,34,145,0,0,4,6.3,50.0,65.3,4.4,1,4,1616,1.0,1.0,0.18181818181818182,1.0
2006,CIN,2006-12-24,0,0,23,24,194,2,2,2,5.2,52.5,61.9,4.4,1,5,1809,1.0,1.0,0.4,1.0
2006,CIN,2006-12-31,0,1,17,23,251,2,0,0,6.6,52.6,91.0,2.8,0,6,1252,1.0,0.5,0.38461538461538464,0.0
2006,CLE,2006-09-10,0,0,14,19,101,1,2,5,4.9,59.3,48.5,3.9,1,6,1634,1.0,0.0,0.4166666666666667,0.0
2006,CLE,2006-09-17,0,0,17,34,244,0,2,0,7.4,60.6,58.1,2.9,2,6,1555,1.0,1.0,0.2,0.0
2006,CLE,2006-09-24,0,0,14,15,250,1,1,7,9.0,63.6,84.2,2.0,1,8,1689,1.0,0.0,0.42857142857142855,0.0
2006,CLE,2006-10-01,1,0,24,21,179,3,2,2,6.0,68.8,87.9,3.0,0,2,2226,1.0,0.5,0.5333333333333333,1.0
2006,CLE,2006-10-08,0,0,12,20,157,0,2,2,4.0,60.5,48.3,4.0,0,7,1875,0.0,1.0,0.14285714285714285,0.0
2006,CLE,2006-10-22,0,0,7,17,131,1,1,5,4.5,57.6,64.1,2.6,0,6,1365,1.0,0.0,0.09090909090909091,0.0
2006,CLE,2006-10-29,1,0,20,13,120,1,1,3,6.4,68.2,77.8,3.8,1,5,2111,1.0,0.6666666666666666,0.4117647058823529,0.0
2006,CLE,2006-11-05,0,0,25,32,209,1,1,5,5.5,59.1,69.2,3.1,0,4,1974,1.0,1.0,0.4117647058823529,0.0
2006,CLE,2006-11-12,1,0,17,13,145,1,0,5,7.5,72.7,105.3,3.4,1,10,1898,1.0,1.0,0.14285714285714285,1.0
2006,CLE,2006-11-19,0,0,20,24,203,0,0,5,8.3,63.0,85.9,3.4,0,3,1933,1.0,0.6666666666666666,0.4666666666666667,1.0
2006,CLE,2006-11-26,0,0,0,30,152,0,4,4,6.4,62.1,36.1,3.6,0,4,1330,0.0,0.0,0.3333333333333333,0.0
2006,CLE,2006-12-03,1,1,31,28,288,3,1,1,8.6,67.6,110.9,5.2,1,3,2094,1.0,1.0,0.6363636363636364,1.0
2006,CLE,2006-12-07,0,0,7,27,276,1,1,0,7.5,56.8,78.2,1.6,0,6,1273,1.0,0.0,0.25,1.0
2006,CLE,2006-12-17,0,0,17,27,168,2,2,6,6.8,69.7,76.3,4.3,0,7,1788,1.0,0.5,0.0,0.0
2006,CLE,2006-12-24,0,0,7,22,96,0,4,3,4.4,35.7,6.5,4.6,0,3,1364,1.0,0.0,0.3333333333333333,0.0
2006,CLE,2006-12-31,0,0,6,14,179,0,1,1,5.3,71.4,71.0,4.5,0,3,2286,0.0,0.6666666666666666,0.4166666666666667,0.0
2006,DAL,2006-09-10,0,0,17,24,235,1,3,2,7.5,48.5,44.4,4.0,1,5,1548,1.0,0.5,0.4,1.0
2006,DAL,2006-09-17,1,0,27,10,229,2,0,1,6.2,50.0,86.4,4.5,1,7,1915,1.0,1.0,0.375,1.0
2006,DAL,2006-10-01,1,0,45,14,179,2,1,0,9.0,65.0,106.0,5.3,3,1,1954,1.0,0.5,0.5,1.0
2006,DAL,2006-10-08,0,0,24,38,174,0,3,7,5.9,47.4,27.7,3.7,2,6,2219,1.0,1.0,0.3888888888888889,0.5
2006,DAL,2006-10-15,1,0,34,6,184,3,0,2,6.8,63.3,113.7,4.6,1,4,2114,1.0,1.0,0.5,0.5
2006,DAL,2006-10-23,0,0,22,36,310,2,4,6,9.1,56.8,62.7,3.3,1,3,1651,1.0,0.0,0.6363636363636364,0.0
2006,DAL,2006-10-29,1,0,35,14,258,1,1,2,7.5,66.7,85.2,4.1,3,4,2296,1.0,0.6666666666666666,0.42857142857142855,0.0
2006,DAL,2006-11-05,0,0,19,22,267,2,0,2,7.9,66.7,107.1,3.8,0,5,1888,1.0,0.6666666666666666,0.625,0.0
2006,DAL,2006-11-12,1,0,27,10,308,2,0,0,10.6,69.0,126.8,3.7,1,2,1935,1.0,1.0,0.6428571428571429,0.0
2006,DAL,2006-11-19,1,0,21,14,225,0,1,1,9.8,82.6,89.3,3.3,2,3,2022,1.0,0.0,0.36363636363636365,1.0
2006,DAL,2006-11-23,1,0,38,10,298,5,0,1,10.6,75.9,147.7,3.7,0,2,2237,1.0,1.0,0.5833333333333334,0.5
2006,DAL,2006-12-03,1,0,23,20,255,0,2,1,7.6,58.8,57.8,4.6,2,2,1599,1.0,0.75,0.5454545454545454,0.0
2006,DAL,2006-12-10,0,0,17,42,231,1,2,2,7.5,48.5,56.5,7.3,1,4,1369,1.0,0.5,0.125,0.5
2006,DAL,2006-12-16,1,0,38,28,258,2,1,3,9.6,75.9,111.0,3.5,2,3,2001,1.0,1.0,0.5833333333333334,0.0
2006,DAL,2006-12-25,0,0,7,23,118,1,2,3,4.9,48.3,42.0,4.4,0,3,1374,1.0,0.0,0.45454545454545453,0.3333333333333333
2006,DAL,2006-12-31,0,0,31,39,307,2,1,4,10.0,71.9,109.8,2.8,1,2,1673,1.0,1.0,0.6,0.0
2006,DAL,2006-01-06,0,0,20,21,168,1,0,2,6.5,58.6,86.6,4.5,0,5,1703,1.0,1.0,0.23076923076923078,0.5
2006,DEN,2006-09-10,0,0,10,18,98,0,3,4,5.3,50.0,19.9,6.4,1,4,1631,1.0,1.0,0.4166666666666667,1.0
2006,DEN,2006-09-17,1,1,9,6,173,0,1,0,5.8,53.3,56.7,4.0,0,5,2063,0.0,0.75,0.21428571428571427,1.0
2006,DEN,2006-09-24,1,0,17,7,256,2,0,0,8.5,50.0,101.5,4.2,0,8,1905,1.0,1.0,0.4375,0.0
2006,DEN,2006-10-09,1,0,13,3,106,1,1,1,4.4,54.2,62.2,4.1,0,4,1702,1.0,1.0,0.5,0.0
2006,DEN,2006-10-15,1,0,13,3,91,0,0,2,5.7,61.1,74.1,4.6,1,4,1704,1.0,1.0,0.45454545454545453,0.0
2006,DEN,2006-10-22,1,0,17,7,197,1,2,2,5.1,48.8,50.6,4.1,1,6,2235,1.0,0.5,0.45,1.0
2006,DEN,2006-10-29,0,0,31,34,169,1,0,1,8.3,61.9,103.1,6.3,3,2,1863,1.0,1.0,0.6363636363636364,0.0
2006,DEN,2006-11-05,1,0,31,20,221,3,0,1,8.4,59.3,122.6,5.0,1,7,1527,1.0,1.0,0.25,0.0
2006,DEN,2006-11-12,1,0,17,13,201,2,3,2,6.8,64.5,64.8,2.4,0,7,1815,1.0,1.0,0.21428571428571427,0.5
2006,DEN,2006-11-19,0,0,27,35,168,0,1,2,6.5,46.4,50.9,4.5,2,4,1849,1.0,1.0,0.4,0.6666666666666666
2006,DEN,2006-11-23,0,0,10,19,206,1,1,2,5.5,64.1,75.4,2.4,0,5,1498,1.0,1.0,0.3333333333333333,0.0
2006,DEN,2006-12-03,0,0,20,23,121,2,2,3,6.8,47.6,57.9,5.3,0,7,1769,1.0,1.0,0.2857142857142857,1.0
2006,DEN,2006-12-10,0,0,20,48,166,2,0,4,6.3,56.7,94.6,5.8,0,4,1754,1.0,1.0,0.2,0.0
2006,DEN,2006-12-17,1,0,37,20,256,2,1,1,8.4,67.7,101.0,2.8,2,1,2032,1.0,1.0,0.5,0.0
2006,DEN,2006-12-24,1,0,24,23,160,2,1,3,7.8,52.2,85.4,3.7,1,6,1791,1.0,1.0,0.38461538461538464,0.0
2006,DEN,2006-12-31,0,1,23,26,210,1,2,3,6.8,61.8,64.6,4.3,0,6,2046,1.0,1.0,0.23076923076923078,0.0
2006,DET,2006-09-10,0,0,6,9,213,0,0,3,6.2,56.8,73.4,2.2,0,6,1655,0.0,0.6666666666666666,0.35714285714285715,0.0
2006,DET,2006-09-17,0,0,7,34,199,0,0,6,7.7,76.7,93.6,3.3,1,6,1620,1.0,0.0,0.1111111111111111,1.0
2006,DET,2006-09-24,0,0,24,31,319,2,1,3,8.6,62.5,93.6,4.6,1,5,1760,1.0,1.0,0.25,0.3333333333333333
2006,DET,2006-10-01,0,0,34,41,277,2,2,2,6.5,67.4,81.3,4.4,2,3,1794,1.0,1.0,0.4166666666666667,0.0
2006,DET,2006-10-08,0,0,17,26,201,1,3,5,5.4,54.8,45.8,1.5,1,6,1401,1.0,1.0,0.25,0.5
2006,DET,2006-10-15,1,0,20,17,262,1,1,3,7.7,66.7,85.6,5.0,1,5,1901,1.0,0.6666666666666666,0.25,0.0
2006,DET,2006-10-22,0,0,24,31,261,3,2,1,7.5,61.1,87.8,5.7,0,2,1546,1.0,1.0,0.4,1.0
2006,DET,2006-11-05,1,0,30,14,308,1,1,3,10.0,62.5,91.7,4.7,2,2,1976,1.0,1.0,0.5,0.0
2006,DET,2006-11-12,0,0,13,19,180,1,1,3,6.7,63.3,77.1,4.2,0,3,1271,1.0,1.0,0.3333333333333333,0.0
2006,DET,2006-11-19,0,0,10,17,213,0,1,4,6.5,60.5,64.9,3.4,1,5,1757,1.0,0.5,0.3333333333333333,0.0
2006,DET,2006-11-23,0,0,10,27,199,1,1,8,6.3,55.0,66.6,2.1,0,6,1556,1.0,1.0,0.16666666666666666,0.0
2006,DET,2006-12-03,0,0,21,28,284,1,3,5,8.3,57.9,57.3,3.5,0,1,1843,1.0,1.0,0.4166666666666667,0.0
2006,DET,2006-12-10,0,0,20,30,283,1,3,3,7.2,68.3,65.4,-0.3,0,1,1469,1.0,1.0,0.4,0.5
2006,DET,2006-12-17,0,0,9,17,84,0,2,6,5.2,61.5,34.8,2.9,0,5,1586,0.0,1.0,0.16666666666666666,0.0
2006,DET,2006-12-24,0,0,21,26,260,3,0,3,6.3,60.0,98.4,3.7,0,7,1517,1.0,0.0,0.23076923076923078,0.6666666666666666
2006,DET,2006-12-31,1,0,39,31,277,4,1,5,7.3,66.7,106.9,3.4,0,3,1927,1.0,1.0,0.5294117647058824,1.0
2006,GNB,2006-09-10,0,0,0,26,164,0,2,3,6.2,53.3,41.5,4.5,0,6,1555,0.0,0.0,0.09090909090909091,0.6666666666666666
2006,GNB,2006-09-17,0,0,27,34,322,3,1,2,6.2,56.4,84.1,3.2,0,6,1916,1.0,1.0,0.5,0.0
2006,GNB,2006-09-24,1,0,31,24,340,3,0,0,9.4,69.4,127.1,2.2,0,5,1840,1.0,1.0,0.4666666666666667,0.0
2006,GNB,2006-10-02,0,0,9,31,219,0,2,0,4.7,51.1,46.3,3.5,0,5,1963,0.0,0.75,0.2857142857142857,0.0
